Name,ViewCount,CurrentPosition,WeekStartDate
Los Tucanes De Tijuana,9515240,73,20171116
Tupac,9514653,74,20171116
Justin Bieber,9375478,75,20171116
Metallica,9261840,76,20171116
Halsey,9070932,77,20171116
Dua Lipa,8949482,78,20171116
Marco Antonio Solís,8948278,79,20171116
Trippie Redd,8884875,80,20171116
Willy William,8876774,81,20171116
Ariana Grande,8857374,82,20171116
Calibre 50,8793677,83,20171116
Grupo Bryndis,8762921,84,20171116
The Chainsmokers,8708783,85,20171116
NF,8674257,86,20171116
Plies,8627488,87,20171116
Charlie Puth,8589232,88,20171116
Juan Gabriel,8549495,89,20171116
Antonio Aguilar,8542346,90,20171116
$uicideboy$,8482751,91,20171116
R. Kelly,8431445,92,20171116
Celine Dion,8372718,93,20171116
Skillet,8344299,94,20171116
Jacquees,8296474,95,20171116
Mike WiLL Made-It,8246118,96,20171116
Los Plebes del Rancho de Ariel Camacho,8080232,97,20171116
Jenni Rivera,7886178,98,20171116
Kane Brown,7861741,99,20171116
Coldplay,7816544,100,20171116
Post Malone,45712117,1,20171123
Lil Pump,37696640,2,20171123
Los Temerarios,35420757,3,20171123
Chris Brown,35080418,4,20171123
YoungBoy Never Broke Again,34412165,5,20171123
Cardi B,30023111,6,20171123
Kodak Black,29922295,7,20171123
21 Savage,27891989,8,20171123
Ed Sheeran,27824887,9,20171123
Ozuna,26924588,10,20171123
Future,25318543,11,20171123
Taylor Swift,25316736,12,20171123
Migos,24929459,13,20171123
Vicente Fernández,24414691,14,20171123
Eminem,24355458,15,20171123
Imagine Dragons,22098614,16,20171123
Gucci Mane,21819864,17,20171123
Los Caminantes,21268933,18,20171123
Lil Uzi Vert,20943081,19,20171123
Banda Sinaloense MS de Sergio Lizárraga,20228564,20,20171123
Los Bukis,19094696,21,20171123
Los Tigres del Norte,18704898,22,20171123
6IX9INE,18460772,23,20171123
Nicki Minaj,18065171,24,20171123
Demi Lovato,18057118,25,20171123
Luis Fonsi,17976497,26,20171123
Michael Jackson,17943971,27,20171123
Kevin Gates,17941582,28,20171123
Camila Cabello,17228279,29,20171123
Bad Bunny,17225932,30,20171123
Rihanna,16734807,31,20171123
Beyoncé,16676367,32,20171123
XXXTentacion,16555736,33,20171123
Daddy Yankee,16451237,34,20171123
Yo Gotti,16299961,35,20171123
Bruno Mars,16083533,36,20171123
Los Inquietos del Norte,16082407,37,20171123
G-Eazy,15910684,38,20171123
Joan Sebastian,15894114,39,20171123
Young Thug,15888865,40,20171123
Laberinto,15639194,41,20171123
Lil Peep,15260385,42,20171123
Wiz Khalifa,14805159,43,20171123
Metro Boomin,14726590,44,20171123
BTS,14570299,45,20171123
J Balvin,14208431,46,20171123
Chief Keef,14059391,47,20171123
Romeo Santos,13705003,48,20171123
SZA,13393673,49,20171123
Chalino Sánchez,13187215,50,20171123
Marshmello,13149393,51,20171123
Logic,12723375,52,20171123
Mariah Carey,12557901,53,20171123
A Boogie wit da Hoodie,12542602,54,20171123
Sam Smith,12516786,55,20171123
Elvis Presley,12339441,56,20171123
Grupo Bronco,12218775,57,20171123
Lil Wayne,12021708,58,20171123
Katy Perry,11779002,59,20171123
Antonio Aguilar,11759237,60,20171123
Tay-K,11665038,61,20171123
Los Tucanes De Tijuana,11467227,62,20171123
Khalid,11419781,63,20171123
Tierra Cali,11405846,64,20171123
Celine Dion,11347849,65,20171123
Shakira,11211685,66,20171123
The Weeknd,11118486,67,20171123
Meek Mill,10908342,68,20171123
Michael Bublé,10893765,69,20171123
Kendrick Lamar,10887190,70,20171123
Justin Bieber,10762639,71,20171123
TWENTY ØNE PILØTS,10576108,72,20171123
P!nk,10537880,73,20171123
PnB Rock,10478324,74,20171123
blackbear,10464377,75,20171123
Dua Lipa,10453208,76,20171123
Ariana Grande,10302118,77,20171123
Tupac,10144834,78,20171123
Marco Antonio Solís,10140594,79,20171123
DJ Khaled,10131369,80,20171123
Maroon 5,10129507,81,20171123
Linkin Park,10004048,82,20171123
AC/DC,9840093,83,20171123
Russ,9822323,84,20171123
Skillet,9804091,85,20171123
Juan Gabriel,9729460,86,20171123
Ayo & Teo,9601971,87,20171123
Pentatonix,9578055,88,20171123
Los Plebes del Rancho de Ariel Camacho,9489746,89,20171123
Calibre 50,9479127,90,20171123
Grupo Bryndis,9412944,91,20171123
R. Kelly,9271806,92,20171123
Metallica,9234612,93,20171123
The Chainsmokers,9228500,94,20171123
Willy William,9208802,95,20171123
Halsey,9177779,96,20171123
Offset,9165707,97,20171123
Charlie Puth,9028343,98,20171123
Drake,8658834,99,20171123
Jacquees,8620687,100,20171123
Post Malone,39626549,1,20171130
YoungBoy Never Broke Again,34738688,2,20171130
Kodak Black,31788513,3,20171130
Chris Brown,30560204,4,20171130
Ed Sheeran,27488313,5,20171130
Lil Pump,27444464,6,20171130
Cardi B,22891276,7,20171130
Ozuna,22688041,8,20171130
Future,22253505,9,20171130
Migos,21922162,10,20171130
BTS,20871271,11,20171130
6IX9INE,20648020,12,20171130
Eminem,20325525,13,20171130
21 Savage,20284205,14,20171130
Taylor Swift,18596686,15,20171130
Imagine Dragons,18531171,16,20171130
Vicente Fernández,18160507,17,20171130
Lil Uzi Vert,17868911,18,20171130
Gucci Mane,17480539,19,20171130
Banda Sinaloense MS de Sergio Lizárraga,17371742,20,20171130
Los Bukis,16564459,21,20171130
Los Tigres del Norte,16554253,22,20171130
Kevin Gates,15993468,23,20171130
Michael Jackson,15381063,24,20171130
Nicki Minaj,15318115,25,20171130
Rihanna,15292715,26,20171130
Camila Cabello,14951427,27,20171130
Michael Bublé,14717839,28,20171130
Beyoncé,14642336,29,20171130
Mariah Carey,14611217,30,20171130
XXXTentacion,14605608,31,20171130
Bad Bunny,14341202,32,20171130
Romeo Santos,14132275,33,20171130
Demi Lovato,14024904,34,20171130
Los Caminantes,13979548,35,20171130
Joan Sebastian,13665650,36,20171130
Sam Smith,13561129,37,20171130
Bruno Mars,13523944,38,20171130
Luis Fonsi,13459889,39,20171130
Celine Dion,13378879,40,20171130
Pentatonix,13155886,41,20171130
Los Inquietos del Norte,13086637,42,20171130
G-Eazy,12809679,43,20171130
Metro Boomin,12623429,44,20171130
J Balvin,12563744,45,20171130
Wiz Khalifa,12548494,46,20171130
Lil Peep,12462285,47,20171130
Yo Gotti,12442677,48,20171130
Chief Keef,11860348,49,20171130
Elvis Presley,11810401,50,20171130
Daddy Yankee,11596855,51,20171130
Young Thug,11285317,52,20171130
SZA,11074053,53,20171130
Lil Wayne,10745169,54,20171130
Justin Bieber,10483826,55,20171130
blackbear,10440192,56,20171130
Laberinto,10341036,57,20171130
A Boogie wit da Hoodie,10238397,58,20171130
Chalino Sánchez,10183396,59,20171130
Grupo Bronco,10081614,60,20171130
Logic,10078896,61,20171130
The Weeknd,10002925,62,20171130
Russ,9858016,63,20171130
Khalid,9809385,64,20171130
Meek Mill,9799510,65,20171130
Katy Perry,9684623,66,20171130
Marco Antonio Solís,9476263,67,20171130
Shakira,9425153,68,20171130
Ariana Grande,9360702,69,20171130
Antonio Aguilar,9317601,70,20171130
TWENTY ØNE PILØTS,9264815,71,20171130
Dua Lipa,9166959,72,20171130
P!nk,9129058,73,20171130
Los Tucanes De Tijuana,9067775,74,20171130
Tay-K,8979317,75,20171130
The Chainsmokers,8944143,76,20171130
Linkin Park,8916305,77,20171130
Maroon 5,8906921,78,20171130
Tierra Cali,8706247,79,20171130
Kendrick Lamar,8699128,80,20171130
PnB Rock,8695413,81,20171130
Tupac,8631687,82,20171130
Nicky Jam,8586612,83,20171130
Skillet,8468023,84,20171130
Metallica,8388597,85,20171130
Halsey,8388117,86,20171130
Charlie Puth,8312844,87,20171130
Coldplay,8300915,88,20171130
Grupo Bryndis,8294675,89,20171130
DJ Khaled,8237179,90,20171130
Los Plebes del Rancho de Ariel Camacho,8192197,91,20171130
NF,8171435,92,20171130
Boney M.,8170442,93,20171130
Selena Gomez,8144802,94,20171130
Juan Gabriel,8101407,95,20171130
Moneybagg Yo,8089500,96,20171130
Calibre 50,8024961,97,20171130
R. Kelly,7778727,98,20171130
Marshmello,7765027,99,20171130
Ayo & Teo,7715943,100,20171130
Post Malone,40183032,1,20171207
YoungBoy Never Broke Again,35233388,2,20171207
Ed Sheeran,35085277,3,20171207
6IX9INE,32857877,4,20171207
Lil Pump,30983367,5,20171207
Chris Brown,30931279,6,20171207
Kodak Black,30056606,7,20171207
Lil Uzi Vert,23814890,8,20171207
Los Tigres del Norte,23156859,9,20171207
Cardi B,23150174,10,20171207
Migos,22901141,11,20171207
Future,22593226,12,20171207
Ozuna,21967581,13,20171207
Banda Sinaloense MS de Sergio Lizárraga,21010418,14,20171207
Vicente Fernández,20493484,15,20171207
Imagine Dragons,20352511,16,20171207
Taylor Swift,20262247,17,20171207
Eminem,20253957,18,20171207
Demi Lovato,20133820,19,20171207
Nicki Minaj,19563683,20,20171207
Mariah Carey,19394764,21,20171207
Michael Bublé,19126968,22,20171207
Moneybagg Yo,18994577,23,20171207
Romeo Santos,18464296,24,20171207
21 Savage,18449682,25,20171207
G-Eazy,17859231,26,20171207
BTS,17687623,27,20171207
Gucci Mane,17342958,28,20171207
Los Bukis,17244735,29,20171207
Bad Bunny,17095821,30,20171207
Kevin Gates,16802926,31,20171207
Elvis Presley,16503234,32,20171207
Michael Jackson,16090591,33,20171207
Chief Keef,15926452,34,20171207
Rihanna,15809095,35,20171207
Joan Sebastian,15571787,36,20171207
Celine Dion,15530123,37,20171207
Beyoncé,15425099,38,20171207
XXXTentacion,15123539,39,20171207
Pentatonix,15010377,40,20171207
Bruno Mars,14714679,41,20171207
Halsey,14622244,42,20171207
Los Inquietos del Norte,14549818,43,20171207
Sam Smith,14235403,44,20171207
Camila Cabello,14191904,45,20171207
Los Caminantes,13591253,46,20171207
Trippie Redd,13519745,47,20171207
Lil Baby,13427542,48,20171207
Laberinto,13388194,49,20171207
Wiz Khalifa,13101005,50,20171207
J Balvin,13039412,51,20171207
Justin Bieber,12797166,52,20171207
Lil Peep,12545365,53,20171207
Luis Fonsi,11795070,54,20171207
Chalino Sánchez,11728159,55,20171207
Metro Boomin,11689894,56,20171207
Yo Gotti,11582797,57,20171207
NF,11474572,58,20171207
Daddy Yankee,11402408,59,20171207
SZA,11226335,60,20171207
Meek Mill,11051972,61,20171207
Young Thug,10999500,62,20171207
Russ,10943461,63,20171207
Nicky Jam,10843443,64,20171207
Lil Wayne,10804652,65,20171207
Ariana Grande,10767892,66,20171207
Marco Antonio Solís,10729035,67,20171207
Grupo Bronco,10530055,68,20171207
A Boogie wit da Hoodie,10374087,69,20171207
Boney M.,10176133,70,20171207
Dean Martin,10085557,71,20171207
The Weeknd,10080294,72,20171207
Khalid,10029364,73,20171207
Los Tucanes De Tijuana,10026986,74,20171207
blackbear,10012240,75,20171207
Shakira,9920826,76,20171207
Antonio Aguilar,9897601,77,20171207
Linkin Park,9841472,78,20171207
TWENTY ØNE PILØTS,9781964,79,20171207
Frank Sinatra,9743548,80,20171207
Marshmello,9719804,81,20171207
Glee Cast,9190369,82,20171207
PnB Rock,9074984,83,20171207
Logic,9065637,84,20171207
Metallica,9061828,85,20171207
Jenni Rivera,8919055,86,20171207
Juan Gabriel,8870548,87,20171207
Coldplay,8855791,88,20171207
Perry Como,8802656,89,20171207
Los Plebes del Rancho de Ariel Camacho,8790969,90,20171207
Maroon 5,8781364,91,20171207
Katy Perry,8768816,92,20171207
Kendrick Lamar,8739944,93,20171207
Tupac,8708037,94,20171207
The Chainsmokers,8698381,95,20171207
Charlie Puth,8678220,96,20171207
Joyner Lucas,8491409,97,20171207
Grupo Bryndis,8482498,98,20171207
Skillet,8439253,99,20171207
Calibre 50,8263888,100,20171207
Post Malone,37407466,1,20171214
Ed Sheeran,35576999,2,20171214
6IX9INE,32984311,3,20171214
YoungBoy Never Broke Again,32870731,4,20171214
Migos,31918999,5,20171214
Cardi B,31374124,6,20171214
Chris Brown,31000391,7,20171214
Lil Pump,28583616,8,20171214
Kodak Black,28268608,9,20171214
Nicki Minaj,25772561,10,20171214
Eminem,24222412,11,20171214
Lil Uzi Vert,24192091,12,20171214
Los Tigres del Norte,23064861,13,20171214
Future,21708323,14,20171214
Banda Sinaloense MS de Sergio Lizárraga,21640359,15,20171214
Beyoncé,21355287,16,20171214
Mariah Carey,20228610,17,20171214
Ozuna,20194230,18,20171214
Imagine Dragons,19822765,19,20171214
Taylor Swift,19458403,20,20171214
Vicente Fernández,19439254,21,20171214
Elvis Presley,18733114,22,20171214
G-Eazy,18209729,23,20171214
Celine Dion,17495237,24,20171214
Romeo Santos,17258231,25,20171214
Los Bukis,17165190,26,20171214
Bad Bunny,16968038,27,20171214
Pentatonix,16809872,28,20171214
21 Savage,16583357,29,20171214
BTS,16475823,30,20171214
Kevin Gates,15960004,31,20171214
Moneybagg Yo,15877302,32,20171214
Rihanna,15793923,33,20171214
Gucci Mane,15695736,34,20171214
Michael Jackson,15411948,35,20171214
Camila Cabello,15183069,36,20171214
XXXTentacion,14861121,37,20171214
Demi Lovato,14726575,38,20171214
Trippie Redd,14621414,39,20171214
Halsey,14602067,40,20171214
Los Caminantes,14478857,41,20171214
Sam Smith,14068434,42,20171214
Joan Sebastian,13821620,43,20171214
Bruno Mars,13331705,44,20171214
Frank Sinatra,13098738,45,20171214
Wiz Khalifa,12900192,46,20171214
Los Inquietos del Norte,12815739,47,20171214
Laberinto,12723788,48,20171214
Dean Martin,12608338,49,20171214
NF,12427648,50,20171214
Yo Gotti,12288981,51,20171214
Justin Bieber,12262943,52,20171214
Chalino Sánchez,12127769,53,20171214
Marshmello,11977053,54,20171214
Metro Boomin,11963230,55,20171214
Chief Keef,11952805,56,20171214
J Balvin,11818658,57,20171214
Michael Bublé,11729277,58,20171214
Lil Baby,11496416,59,20171214
Russ,11245080,60,20171214
Luis Fonsi,10981823,61,20171214
Jenni Rivera,10944527,62,20171214
Boney M.,10935977,63,20171214
Marco Antonio Solís,10808846,64,20171214
Young Thug,10799913,65,20171214
SZA,10757713,66,20171214
Lil Wayne,10752527,67,20171214
The Weeknd,10660931,68,20171214
A Boogie wit da Hoodie,10618769,69,20171214
Meek Mill,10495669,70,20171214
Ariana Grande,10427836,71,20171214
Drake,10294844,72,20171214
Daddy Yankee,10125321,73,20171214
Nicky Jam,9915401,74,20171214
TWENTY ØNE PILØTS,9908987,75,20171214
Los Tucanes De Tijuana,9824897,76,20171214
Shakira,9622041,77,20171214
Khalid,9581072,78,20171214
Grupo Bronco,9328634,79,20171214
Linkin Park,9254540,80,20171214
Lil Peep,9224237,81,20171214
Glee Cast,9178855,82,20171214
Metallica,9083940,83,20171214
Kendrick Lamar,9073435,84,20171214
blackbear,8780421,85,20171214
The Chainsmokers,8695717,86,20171214
Joyner Lucas,8628125,87,20171214
Tupac,8597305,88,20171214
PnB Rock,8571699,89,20171214
Logic,8490825,90,20171214
Skillet,8406818,91,20171214
Antonio Aguilar,8268783,92,20171214
Coldplay,8256993,93,20171214
Los Plebes del Rancho de Ariel Camacho,8227678,94,20171214
Calibre 50,8186566,95,20171214
Maroon 5,8186301,96,20171214
Juan Gabriel,8089977,97,20171214
Charlie Puth,8039386,98,20171214
Kenny G,8001061,99,20171214
Lil Durk,7888199,100,20171214
Ed Sheeran,40914553,1,20171221
Post Malone,37448340,2,20171221
Migos,34177402,3,20171221
YoungBoy Never Broke Again,33837628,4,20171221
Cardi B,31947802,5,20171221
6IX9INE,31547890,6,20171221
Chris Brown,31194769,7,20171221
Eminem,28437163,8,20171221
Lil Pump,28017289,9,20171221
Kodak Black,27826777,10,20171221
Banda Sinaloense MS de Sergio Lizárraga,27635506,11,20171221
G-Eazy,26950786,12,20171221
Nicki Minaj,26032975,13,20171221
Ozuna,25689812,14,20171221
Los Tigres del Norte,24305658,15,20171221
Elvis Presley,23745189,16,20171221
Lil Uzi Vert,23604795,17,20171221
Michael Bublé,21518698,18,20171221
Mariah Carey,21275562,19,20171221
Future,21239972,20,20171221
Vicente Fernández,21119009,21,20171221
Imagine Dragons,20627883,22,20171221
Pentatonix,18990933,23,20171221
Taylor Swift,18674816,24,20171221
Los Bukis,18121617,25,20171221
Frank Sinatra,17597189,26,20171221
Camila Cabello,17594330,27,20171221
Bad Bunny,16991185,28,20171221
Romeo Santos,16919875,29,20171221
XXXTentacion,16495258,30,20171221
Kevin Gates,16330267,31,20171221
21 Savage,16049448,32,20171221
Rihanna,16042632,33,20171221
BTS,16033571,34,20171221
Michael Jackson,15633188,35,20171221
Gucci Mane,15608159,36,20171221
Dean Martin,15602972,37,20171221
Beyoncé,15584649,38,20171221
Halsey,15251580,39,20171221
Los Caminantes,15039474,40,20171221
Celine Dion,14973657,41,20171221
Bruno Mars,13986682,42,20171221
Moneybagg Yo,13817172,43,20171221
Trippie Redd,13390521,44,20171221
Sam Smith,13235335,45,20171221
Demi Lovato,13201710,46,20171221
Laberinto,13170192,47,20171221
Wiz Khalifa,13050997,48,20171221
A Boogie wit da Hoodie,12931109,49,20171221
Yo Gotti,12623377,50,20171221
Joan Sebastian,12609931,51,20171221
Chalino Sánchez,12456359,52,20171221
Metro Boomin,12439432,53,20171221
Marshmello,12383272,54,20171221
Boney M.,12049257,55,20171221
Young Jeezy,11924313,56,20171221
Lil Baby,11649939,57,20171221
Khalid,11589727,58,20171221
NF,11584617,59,20171221
Justin Bieber,11558664,60,20171221
Los Inquietos del Norte,11553482,61,20171221
Russ,11459640,62,20171221
Boosie Badazz,11100288,63,20171221
SZA,11100022,64,20171221
Luis Fonsi,10931916,65,20171221
Chief Keef,10925865,66,20171221
Young Thug,10872953,67,20171221
Meek Mill,10747703,68,20171221
J Balvin,10649891,69,20171221
Lil Wayne,10640349,70,20171221
Nicky Jam,10597554,71,20171221
Ariana Grande,10572324,72,20171221
Los Tucanes De Tijuana,10525353,73,20171221
Glee Cast,10422644,74,20171221
Quality Control,10421103,75,20171221
Drake,10233080,76,20171221
Marco Antonio Solís,10163565,77,20171221
TWENTY ØNE PILØTS,10132455,78,20171221
The Weeknd,10049095,79,20171221
Daddy Yankee,10030261,80,20171221
Shakira,10022813,81,20171221
Joyner Lucas,9753644,82,20171221
Grupo Bronco,9614950,83,20171221
Metallica,9612043,84,20171221
Kendrick Lamar,9611792,85,20171221
Katy Perry,9549879,86,20171221
Linkin Park,9542486,87,20171221
Jenni Rivera,9346510,88,20171221
Perry Como,9056357,89,20171221
Lil Peep,8966029,90,20171221
Calibre 50,8798320,91,20171221
Tupac,8723619,92,20171221
Skillet,8654773,93,20171221
Antonio Aguilar,8539207,94,20171221
Los Plebes del Rancho de Ariel Camacho,8386267,95,20171221
blackbear,8366988,96,20171221
The Chainsmokers,8351653,97,20171221
Kenny G,8287995,98,20171221
DJ Khaled,8231474,99,20171221
Maluma,8225479,100,20171221
Cardi B,39308260,1,20171228
Post Malone,33967068,2,20171228
Migos,33332700,3,20171228
Ed Sheeran,33148883,4,20171228
YoungBoy Never Broke Again,32705875,5,20171228
Lil Pump,30160563,6,20171228
6IX9INE,29989744,7,20171228
Kodak Black,29798554,8,20171228
Ozuna,29601085,9,20171228
G-Eazy,29385706,10,20171228
Chris Brown,29384938,11,20171228
Nicki Minaj,28479567,12,20171228
Eminem,27906315,13,20171228
Banda Sinaloense MS de Sergio Lizárraga,27464821,14,20171228
Los Tigres del Norte,26618938,15,20171228
Vicente Fernández,26491349,16,20171228
Elvis Presley,23157041,17,20171228
Lil Uzi Vert,22451483,18,20171228
Frank Sinatra,21873074,19,20171228
Los Bukis,20712540,20,20171228
Mariah Carey,20357073,21,20171228
Future,20176471,22,20171228
Imagine Dragons,20055363,23,20171228
Romeo Santos,17754136,24,20171228
Taylor Swift,17392483,25,20171228
Gucci Mane,17151915,26,20171228
XXXTentacion,17112489,27,20171228
Dean Martin,16986314,28,20171228
Kendrick Lamar,16963992,29,20171228
Pentatonix,16670826,30,20171228
Rihanna,16318859,31,20171228
BTS,16185779,32,20171228
Camila Cabello,15812721,33,20171228
Bad Bunny,15715535,34,20171228
Los Caminantes,15376904,35,20171228
Michael Jackson,15363600,36,20171228
Laberinto,15268809,37,20171228
Bruno Mars,15088258,38,20171228
21 Savage,15062356,39,20171228
Kevin Gates,15009409,40,20171228
Beyoncé,14578166,41,20171228
Chalino Sánchez,14444652,42,20171228
Joan Sebastian,14409656,43,20171228
Halsey,14068058,44,20171228
Luis Fonsi,13538281,45,20171228
Demi Lovato,13342292,46,20171228
Moneybagg Yo,12978115,47,20171228
Los Inquietos del Norte,12826105,48,20171228
Celine Dion,12644998,49,20171228
A Boogie wit da Hoodie,12471861,50,20171228
Wiz Khalifa,12306848,51,20171228
Yo Gotti,12277593,52,20171228
Lil Baby,12199378,53,20171228
J Balvin,12177820,54,20171228
Los Tucanes De Tijuana,12148479,55,20171228
SZA,12071856,56,20171228
Khalid,11784136,57,20171228
Justin Bieber,11486104,58,20171228
Marco Antonio Solís,11393564,59,20171228
Sam Smith,11318670,60,20171228
Marshmello,11279751,61,20171228
Katy Perry,11179280,62,20171228
Michael Bublé,11078744,63,20171228
Trippie Redd,11017268,64,20171228
